id	word__id	word__text	text	tone	cik_final	cik_initial	ling_final	ling_initial	cik_order	ling_order	cik_annotation	ling_annotation	li_annotate_cik_order	li_annotate_cik	li_annotate_ling_order	li_annotate_ling	comment	note	updated_time	created_time
xzu53gjt389	x3w4qhqabny	叔	𡬧	4	銀	曾	恭	之	201	201	父弟	父弟							2025-05-16 17:04:47	2025-05-16 17:04:47
xkh66anknrd	xpdbfbwnbzp	粥	粥	4	銀	曾	恭	之	202	202	飯反	糜～，飯反							2025-05-16 17:04:47	2025-05-16 17:04:47
xqyfctaqbrj	xnnzgqm6ywf	祝	祝	4	銀	曾	恭	之	203	203	贊	贊姓							2025-05-16 17:04:47	2025-05-16 17:04:47
xvpsf8r8zqw			囑	4	銀	曾	恭	之	204	204	吩咐	吩咐，托也							2025-05-16 17:04:47	2025-05-16 17:04:47
xzbjqek5nw3	xu8htnt3gsj	足	足	4	銀	曾	恭	之	205	205	跤也	腳也；充足							2025-05-16 17:04:47	2025-05-16 17:04:47
xcbhpqf5gzj	x7bg4efw74d	燭	燭	4	銀	曾	恭	之	206	206	蠟～	蠟～							2025-05-16 17:04:47	2025-05-16 17:04:47
xuwfctk2ah4	xw2rh299gk8	從	從	5	銀	曾	恭	之	207	207	依也	依也							2025-05-16 17:04:47	2025-05-16 17:04:47
xfuwhznh7qu	xw2rh299gk8	從	从	5	銀	曾	恭	之	208	208	依也	依也							2025-05-16 17:04:47	2025-05-16 17:04:47
x8k63pcgzyw	xzkg4xc6kch	蓯	蓯	5	銀	曾	恭	之	209	209	～蓉，藥名	藥名							2025-05-16 17:04:47	2025-05-16 17:04:47
xrh9ctw2rux	x927ghfxrdj	䳷	䳷	5	銀	曾	恭	之	210	210	鳥名								2025-05-16 17:04:47	2025-05-16 17:04:47
xjhh3rscjr6	xjmqyjfpnhx	從	從	7	銀	曾	恭	之	211	211	隨～	隨～							2025-05-16 17:04:47	2025-05-16 17:04:47
xdm9ehy9fgp	x7wevh9rca8	昮	昮	7	銀	曾	恭	之	212	212	工人	工人							2025-05-16 17:04:47	2025-05-16 17:04:47
xnbsbxbukdt	x4bhtufqyk4	朒	朒	4	銀	日	恭	女	213	213	不伸18	不伸之貌18	18	原作「朒」。《玉篇》：「朒，女六切，不寬伸之貌。」讀音不合，取其義而訓讀，口語有此説法。文讀見本韵「日」紐。《林》作「肭」，乃「朒」之誤。《説文》段注：「朒，各本篆作肭，解作内聲，今正。」	18	原作「朒」。《玉篇》：「朒，女六切，不寬伸之貌。」讀音不合，取其義而訓讀，口語有此説法。文讀見本韵「日」紐。《林》作「肭」，乃「朒」之誤。《説文》段注：「朒，各本篆作肭，解作内聲，今正。」			2025-05-16 17:04:47	2025-05-16 17:04:47
xmb6fwx5bb3	xs75qcyze87	𢫭	𢫭	4	銀	日	恭	女	214	214	木屈22	指～不伸22	22	原作「⿰木肉」，《林》作「抐」，皆乃「⿰扌肉」之誤。《集》：「⿰扌肉，女六切，摍⿰扌肉，不申。」音合義通。	22	原作「⿰木肉」，《林》作「抐」，皆乃「⿰扌肉」之誤。《集》：「⿰扌肉，女六切，摍⿰扌肉，不申。」音合義通。			2025-05-16 17:04:47	2025-05-16 17:04:47
xq8q7qxgcs7	xsktvn6r5es	恧	恧	4	銀	日	恭	女	215	215	慚也23	慚也	23	原作「惡」，乃「恧」之誤。《林》作「恧」。《廣》：「恧，六女切，慚也。」音義皆合。					2025-05-16 17:04:47	2025-05-16 17:04:47
xw7fvbzt9j9			𢇵	4	銀	日	恭	女	216	216	庘～，屋欲坏也21	庘～24	21	原注「栽種」，《林》注「秋種」。皆誤。《廣》：「種，之隴切，種類也。」應注「稻種」，音義始合。	24	原作「⿸广⿴囗夂」，乃「𢇵」之誤。《康》：「𢇵，昵洽切，庘𢇵，隘也。」原注「廟~屋欲壊也」。「廟」乃「庘」之誤。《林》注「庘𢇵」。			2025-05-16 17:04:47	2025-05-16 17:04:47
x642trkzt32			𧖩	4	銀	日	恭	女	217	217	朒同折骨25	朒同折骨25	25	原作「𧖩」。《字彙補》：「𧖩與衄同。」《廣》：「衄，女六切，鼻出血。」「衄」還有「損傷」「挫敗」等義。將「𧖩」「衄」分義項立字頭乃本書常例。	25	原作「𧖩」。《字彙補》：「𧖩與衄同。」《廣》：「衄，女六切，鼻出血。」「衄」還有「損傷」「挫敗」等義。將「𧖩」「衄」分義項立字頭乃本書常例。			2025-05-16 17:04:47	2025-05-16 17:04:47
x2c8yx3jt6p			𧖩	4			恭	女		218		刀傷							2025-05-16 17:04:47	2025-05-16 17:04:47
x4gtdqy2gqf	x772hxc7k4u	衄	衄	4	銀	日	恭	女	218	219	鼻出血；又敗北	鼻出血也							2025-05-16 17:04:47	2025-05-16 17:04:47
xd5brk5pybm	xfyyytfgcup	肉	肉	8	銀	日	恭	女	219	220	肌～	肌～							2025-05-16 17:04:47	2025-05-16 17:04:47
x2k7x94hgjm	xfyyytfgcup	肉	月	8	銀	日	恭	女	220	221	肌～	肌～							2025-05-16 17:04:47	2025-05-16 17:04:47
x9d47b8utqu	x5tyfb7fg8r	𡎳	𡎳	8	銀	日	恭	女	221	222	水土相和	水土相和							2025-05-16 17:04:47	2025-05-16 17:04:47
xzw5d8bgmv3	x7v4vmuv29b	宿	宿	4	銀	時	恭	授	222	223	隔夜	隔夜							2025-05-16 17:04:47	2025-05-16 17:04:47
xwftr9gf7wj	xfchsxejn8h	踧	踧	4	銀	時	恭	授	223	224	踖，敬貌	踖，恭謹不寜貌							2025-05-16 17:04:47	2025-05-16 17:04:47
xkh7jukb3je	xskdgbysff5	蹜	蹜	4	銀	時	恭	授	224	225	足迫	足迫							2025-05-16 17:04:47	2025-05-16 17:04:47
x8czvhfaxeu	xrj47z6gw7x	俶	俶	4	銀	時	恭	授	225	226	始也	始							2025-05-16 17:04:47	2025-05-16 17:04:47
xn9vw6jdbtr	xm24ng68wyc	叔	叔	4	銀	時	恭	授	226	227	父弟	父弟							2025-05-16 17:04:47	2025-05-16 17:04:47
x9kvjsgvrgx	xyb3jqyr37w	淑	淑	4	銀	時	恭	授	227	228	善也	善也							2025-05-16 17:04:47	2025-05-16 17:04:47
x9swcmv3w7a	xurrvmjsf75	菽	菽	4	銀	時	恭	授	228	229	豆也	豆也							2025-05-16 17:04:47	2025-05-16 17:04:47
x6xbqbm2veq	x22hvwy26cj	粟	粟	4	銀	時	恭	授	229	230	米～	米～，穀也							2025-05-16 17:04:47	2025-05-16 17:04:47
xdupczwznck	xhm35gds975	玊	玊	4	銀	時	恭	授	230	231	琢玉工也26	琢玉工26	26	原作「玊」。《集》：「玊，息六切，琢玉工。」與「玉」字異。點在中畫右上側。	26	原作「玊」。《集》：「玊，息六切，琢玉工。」與「玉」字異。點在中畫右上側。			2025-05-16 17:04:47	2025-05-16 17:04:47
xbvx4ymquxm	xava225crzz	夙	夙	4	銀	時	恭	授	231	232	昔也	昔							2025-05-16 17:04:47	2025-05-16 17:04:47
x3n6j9batf9	xxtd5z7kf6c	肅	肅	4	銀	時	恭	授	232	233	嚴	嚴～							2025-05-16 17:04:47	2025-05-16 17:04:47
x89chg6fate	xwqatykmr4a	驌	驌	4	銀	時	恭	授	233	234	驦，良馬名	駿～，良馬名也							2025-05-16 17:04:47	2025-05-16 17:04:47
xu2pygk3c5h	x4peg8emune	倏	倏	4	銀	時	恭	授	234	235	忽然間	忽也，卒然間							2025-05-16 17:04:47	2025-05-16 17:04:47
xd3tgn3czam	xjucq2vbr3z	蓿	蓿	4	銀	時	恭	授	235	236	苜～								2025-05-16 17:04:47	2025-05-16 17:04:47
x4v6yst64xc	x2zbmk4735m	鮛	鮛	4	銀	時	恭	授	236	237	～鮪27		27	原作「𩷧」，乃「鮛」之誤。《廣》：「鮛，式竹切，《爾雅》郭璞注，大者名曰王鮪，小者名鮛鮪。」					2025-05-16 17:04:47	2025-05-16 17:04:47
xnt33kjw82v	xe4bkm279ns	䥔	䥔	4	銀	時	恭	授	237	238	金								2025-05-16 17:04:47	2025-05-16 17:04:47
xb37fmrhubr	xtssec9sgwd	松	松	5	銀	時	恭	授	238	239	木名	木～							2025-05-16 17:04:47	2025-05-16 17:04:47
x84hgs5f47p	x7yr37cngf3	菘	菘	5	銀	時	恭	授	239	240	～蘿，茶名	蘿～，茶名							2025-05-16 17:04:47	2025-05-16 17:04:47
xyrvfz93kc9			⿰魚松	5	銀	時	恭	授	240	241		魚名							2025-05-16 17:04:47	2025-05-16 17:04:47
x7epmsce9e4	xt27dc2c2uf	頌	頌	7	銀	時	恭	授	241	242	祝～	祝							2025-05-16 17:04:47	2025-05-16 17:04:47
xs53natpx24	xfav4wyu3hr	訟	訟	7	銀	時	恭	授	242	243	爭～	爭～							2025-05-16 17:04:47	2025-05-16 17:04:47
xudfwtf96pa	xqpdey98m3t	誦	誦	7	銀	時	恭	授	243	244	讀	頌～							2025-05-16 17:04:47	2025-05-16 17:04:47
xgaten5apq2	xchrmap73fx	熟	熟	8	銀	時	恭	授	244	245	生反	生～							2025-05-16 17:04:47	2025-05-16 17:04:47
xyjcxw4rmxq	xarzfpyecay	孰	孰	8	銀	時	恭	授	245	246	誰何也	誰也							2025-05-16 17:04:47	2025-05-16 17:04:47
x96pvyecdsz	xcv3fd2bc7w	塾	塾	8	銀	時	恭	授	246	247	鄉學	社名							2025-05-16 17:04:47	2025-05-16 17:04:47
xn2sx7xfp48	xekqks3d3sg	屬	屬	8	銀	時	恭	授	247	248	親～	親～							2025-05-16 17:04:47	2025-05-16 17:04:47
xe6yhpyjfjv	xekqks3d3sg	屬	属	8	銀	時	恭	授	248	249	親～	親～							2025-05-16 17:04:47	2025-05-16 17:04:47
x3r6qy3vnjm	xp5p7kphbqd	蜀	蜀	8	銀	時	恭	授	249	250	西地	西地							2025-05-16 17:04:47	2025-05-16 17:04:47
xkjrb24fdhf	xdfgeds4rp7	續	續	8	銀	時	恭	授	250	251	接連	接連							2025-05-16 17:04:47	2025-05-16 17:04:47
x9v9gfqtepc	xcpfxt4peg6	贖	贖	8	銀	時	恭	授	251	252	取回	取回							2025-05-16 17:04:47	2025-05-16 17:04:47
xqmvrvqj3vj	xz2rgfsmeg7	俗	俗	8	銀	時	恭	授	252	253	風～	風～							2025-05-16 17:04:47	2025-05-16 17:04:47
xjzbhc546qn	x64zz2sguua	雍	雍	1	銀	鶯	恭	亦	253	254	和也	和也，州名，又姓							2025-05-16 17:04:47	2025-05-16 17:04:47
x9h34f4mb9f	xqcxndkgvny	饔	饔	1	銀	鶯	恭	亦	254	255	飱，朝食曰～	飱，朝食曰～，夕食曰飱							2025-05-16 17:04:47	2025-05-16 17:04:47
xh9zvrzg838			雝	1	銀	鶯	恭	亦	255	256	鳥聲和	鳥聲和							2025-05-16 17:04:47	2025-05-16 17:04:47
x7cdn899mym	xvks99xbtx5	廱	廱	1	銀	鶯	恭	亦	256	257	廦～，天子之學	辰～，天之子學							2025-05-16 17:04:47	2025-05-16 17:04:47
xzqmtqq44bs	xqcste8vjhj	癰	癰	1	銀	鶯	恭	亦	257	258	疽	疽							2025-05-16 17:04:47	2025-05-16 17:04:47
xsx5nes5pyk	xmz3nujsm3v	殷	殷	1	銀	鶯	恭	亦	258	259	足，商號	足，商之別號，又姓							2025-05-16 17:04:47	2025-05-16 17:04:47
xkzjr575ks9			慇	1	銀	鶯	恭	亦	259	260	懃	勤也							2025-05-16 17:04:47	2025-05-16 17:04:47
x9t4r2desqd	xaf573jppu3	蒑	蒑	1	銀	鶯	恭	亦	260	261	菜名	菜名							2025-05-16 17:04:47	2025-05-16 17:04:47
xdcp2z47nxr	xamyn94nbkx	磤	磤	1	銀	鶯	恭	亦	261	262	雷聲	雷聲也							2025-05-16 17:04:47	2025-05-16 17:04:47
xcp37mq6chq			𢢓	1	銀	鶯	恭	亦	262	263	憂								2025-05-16 17:04:47	2025-05-16 17:04:47
x3dmrykbrhf	xh7egppp5tb	邕	邕	1	銀	鶯	恭	亦	263	264	和								2025-05-16 17:04:47	2025-05-16 17:04:47
xt58dqekuex			𪄉	1	銀	鶯	恭	亦	264	265	～鷦								2025-05-16 17:04:47	2025-05-16 17:04:47
x8f9avfuwqf	x7fufdx59wj	㒕	㒕	1	銀	鶯	恭	亦	265	266	佭								2025-05-16 17:04:47	2025-05-16 17:04:47
xs937ae4cje			𧴄	1	銀	鶯	恭	亦	266	267	獸名								2025-05-16 17:04:47	2025-05-16 17:04:47
xmdar8bkpqj			𩍓	1	銀	鶯	恭	亦	267	268	靴～								2025-05-16 17:04:47	2025-05-16 17:04:47
xwjnz2gucgd	xvtrvmzv56q	蕹	蕹	1	銀	鶯	恭	亦	268	269	～萃								2025-05-16 17:04:47	2025-05-16 17:04:47
xqyjk2bk7ye	xhuggzdvykc	忍	忍	2	銀	鶯	恭	亦	269	270	耐	含～，耐也							2025-05-16 17:04:47	2025-05-16 17:04:47
x2qmktm8h4f			䌥	2	銀	鶯	恭	亦	270	271	縫衣	縫衣							2025-05-16 17:04:47	2025-05-16 17:04:47
xrv3tw8w8tv	xcum28he6fj	隱	隱	2			恭	亦		272		藏匿							2025-05-16 17:04:47	2025-05-16 17:04:47
x6e8x488bvb			𦅂	2	銀	鶯	恭	亦	271	273	縫衣	同䌥							2025-05-16 17:04:47	2025-05-16 17:04:47
xve46y8mzds	xcum28he6fj	隱	隱	2	銀	鶯	恭	亦	272	274	藏匿	阭同47			47	重出，衍，應刪。			2025-05-16 17:04:47	2025-05-16 17:04:47
xg24y7725t2	xcum28he6fj	隱	阭	2	銀	鶯	恭	亦	273	275	藏匿	藏匿							2025-05-16 17:04:47	2025-05-16 17:04:47
xf7fqrsa4cr	xkxb8abf7rg	尹	尹	2	銀	鶯	恭	亦	274	276	治也	治也；姓也							2025-05-16 17:04:47	2025-05-16 17:04:47
xhbbpg4kbe3	x3xsnjsgeqf	勇	勇	2	銀	鶯	恭	亦	275	277	強也	強～							2025-05-16 17:04:47	2025-05-16 17:04:47
xyugf5fgsdh	x7z7k7t2zyv	芛	芛	2	銀	鶯	恭	亦	276	278	花初生	草木花初生也							2025-05-16 17:04:47	2025-05-16 17:04:47
xj7vagttb75	xjd8hsrkpwt	允	允	2	銀	鶯	恭	亦	277	279	肯也；信也	宜							2025-05-16 17:04:47	2025-05-16 17:04:47
x3turrb5mx5			𧗴	2	銀	鶯	恭	亦	278	280	～道28		28	原作「⿱𧗴心」，乃「𧗴」之誤。下「心」旁衍。《廣》：「𧗴，余隴切，巷道。」					2025-05-16 17:04:47	2025-05-16 17:04:47
xyeanvgc95u	x5mmguprxuv	湧	湧	3	銀	鶯	恭	亦	279	281	泉沸出也	泉漲滿也							2025-05-16 17:04:47	2025-05-16 17:04:47
xbbp6842nyk	xv64nsf2n2k	踴	踴	3	銀	鶯	恭	亦	280	282	躍	跳躍也							2025-05-16 17:04:47	2025-05-16 17:04:47
xn96vfq6spt	xfyhy4d2sxm	擁	擁	3	銀	鶯	恭	亦	281	283	推～，衛也	堆也；衛也							2025-05-16 17:04:47	2025-05-16 17:04:47
xnz9c4v84gd	xdgstvyxg57	臃	臃	3	銀	鶯	恭	亦	282	284	腫	腫也							2025-05-16 17:04:47	2025-05-16 17:04:47
xdbqxa2ntgt	xtqas8dgjvk	壅	壅	3	銀	鶯	恭	亦	283	285	塞	障塞							2025-05-16 17:04:47	2025-05-16 17:04:47
xejx7q3a25h	xzk4zgyx8de	灉	灉	3	銀	鶯	恭	亦	284	286	水	水決复入于河之音							2025-05-16 17:04:47	2025-05-16 17:04:47
xytctjurkey	xqtqtt5s57y	鬱	鬱	4	銀	鶯	恭	亦	285	287	文盛	文盛							2025-05-16 17:04:47	2025-05-16 17:04:47
xe4ah9aupfx	x6dv2c4myyz	㮋	㮋	4	銀	鶯	恭	亦	286	288	李名29	李名	29	原作「⿰扌郁」，乃「㮋」之誤。《林》作「㮋」。《集》：「㮋，乙六切，木名，㮋李也。」原注「查名」，乃「李名」之誤。《林》注「李名」。					2025-05-16 17:04:47	2025-05-16 17:04:47
xjn7zyxr8vq	xgqsjxwcm9j	戫	戫	4	銀	鶯	恭	亦	287	289	有文	有文章貌							2025-05-16 17:04:47	2025-05-16 17:04:47
xardmr3s5u8	xn399qsdhb2	奧	奧	4	銀	鶯	恭	亦	288	290	暖也30	暖也，又音澳，深也	30	原注「𣲲也」，乃「暖也」之誤。《林》注「暖也。」《集》：「奧，乙六切，室中。」通「燠」，熱也。《詩經》毛傳：「奧，暖。」					2025-05-16 17:04:47	2025-05-16 17:04:47
xdcdwhftmkq	x7eb7tuq5jy	燠	燠	4	銀	鶯	恭	亦	289	291	天熱	煖熱							2025-05-16 17:04:47	2025-05-16 17:04:47
x5gjhjfmz7t	xbg5hbvw2g5	澳	澳	4	銀	鶯	恭	亦	290	292	隈也	隈也							2025-05-16 17:04:47	2025-05-16 17:04:47
x8c6k86b2kw	x2u737jfnxg	噢	噢	4	銀	鶯	恭	亦	291	293	悲聲	悲聲							2025-05-16 17:04:47	2025-05-16 17:04:47
xqx2afqby9p	xszqzedq7uk	㗜	㗜	4	銀	鶯	恭	亦	292	294	嘔～31	嘔～31	31	原作「㗜」。《康》云「同齅」。音義不合。借其字表示方言詞。指打飽咯。《林》注「喁㗜」。疑乃「嘔㗜」之誤。《戚》注「嘔㗜」。	31	原作「㗜」。《康》云「同齅」。音義不合。借其字表示方言詞。指打飽咯。《林》注「喁㗜」。疑乃「嘔㗜」之誤。《戚》注「嘔㗜」。			2025-05-16 17:04:47	2025-05-16 17:04:47
xffyhtvmbeb	x5ajucxrefz	庘	庘	4	銀	鶯	恭	亦	293	295	廟屋欲壞	屋欲頽也							2025-05-16 17:04:47	2025-05-16 17:04:47
xgzypapqfdz	xt3gj6ekx3b	庸	庸	5	銀	鶯	恭	亦	294	296	平常	平常也，俗也，不易之謂～							2025-05-16 17:04:47	2025-05-16 17:04:47
x46pu6xxxgt	x7j4dm58nu2	鄘	鄘	5	銀	鶯	恭	亦	295	297	國名	國名，邑名，又姓							2025-05-16 17:04:48	2025-05-16 17:04:48
xw9pytf8cb4	xx8ub9gfgv8	墉	墉	5	銀	鶯	恭	亦	296	298	城垣	城垣							2025-05-16 17:04:48	2025-05-16 17:04:48
x37s4b5wn49			牅	5	銀	鶯	恭	亦	297	299	牆也	牆也							2025-05-16 17:04:48	2025-05-16 17:04:48
x2p5ytbk4yw	xqqxb59bfm9	慵	慵	5	銀	鶯	恭	亦	298	300	懶	懶							2025-05-16 17:04:48	2025-05-16 17:04:48
xqtcdwh2rtu	xpejhw6c34c	鏞	鏞	5	銀	鶯	恭	亦	299	301	大鐘	大鐘							2025-05-16 17:04:48	2025-05-16 17:04:48
xqkmm9r3pjt	x4ufcuyghjy	嫞	嫞	5	銀	鶯	恭	亦	300	302	懶婦	懶婦							2025-05-16 17:04:48	2025-05-16 17:04:48
xubmpr2naut	xfpafndum2a	傭	傭	5	銀	鶯	恭	亦	301	303	僱工	僱役于人							2025-05-16 17:04:48	2025-05-16 17:04:48
xapwbvqq6ee	xym6shxp4x9	容	容	5	銀	鶯	恭	亦	302	304	儀～	儀～							2025-05-16 17:04:48	2025-05-16 17:04:48
xkzfjpjyfhv	xedfpp4pkxd	榕	榕	5	銀	鶯	恭	亦	303	305	木名	木名							2025-05-16 17:04:48	2025-05-16 17:04:48
xb25maa7gbz	x324evqsmq5	蓉	蓉	5	銀	鶯	恭	亦	304	306	芙～	芙～，花名							2025-05-16 17:04:48	2025-05-16 17:04:48
x77sxaabska	xqb6xen6wn2	溶	溶	5			恭	亦		307		水盛							2025-05-16 17:04:48	2025-05-16 17:04:48
xfkyytut49u	xrpfxfxmayq	匀	勻	5	銀	鶯	恭	亦	305	308	齊也	齊也							2025-05-16 17:04:48	2025-05-16 17:04:48
xbnj9y27p2z	xpbmyr7yeup	筠	筠	5	銀	鶯	恭	亦	306	309	竹膚	竹膚							2025-05-16 17:04:48	2025-05-16 17:04:48
x9q8hekm7r5	xg8jb4ftx4u	融	融	5	銀	鶯	恭	亦	307	310	和也	和也							2025-05-16 17:04:48	2025-05-16 17:04:48
xn9kk28ysag	xbzkdumph6p	戎	戎	5	銀	鶯	恭	亦	308	311	兵也	兵也							2025-05-16 17:04:48	2025-05-16 17:04:48
x5xezhwhh4b	xjdmetm2b23	絨	絨	5	銀	鶯	恭	亦	309	312	練絲	練絲							2025-05-16 17:04:48	2025-05-16 17:04:48
xv8qpdw39zu	x2pg7t9d3j6	娀	娀	5	銀	鶯	恭	亦	310	313	有~氏	有～氏，生契							2025-05-16 17:04:48	2025-05-16 17:04:48
xbymmh2rd2h	xvdas9bhj96	茸	茸	5	銀	鶯	恭	亦	311	314	鹿～	鹿～							2025-05-16 17:04:48	2025-05-16 17:04:48
xsfne45zhzu	xvxm3frb4xg	毧	毧	5	銀	鶯	恭	亦	312	315	細毛								2025-05-16 17:04:48	2025-05-16 17:04:48
xbt3spje7bx	xpjg8q5fqrd	㣑	㣑	5	銀	鶯	恭	亦	313	316	形～								2025-05-16 17:04:48	2025-05-16 17:04:48
xxrkjx9g8vc	x9eu2q6jvt4	愹	愹	5	銀	鶯	恭	亦	314	317	喜心								2025-05-16 17:04:48	2025-05-16 17:04:48
xngy4egpmy7	xa8s25m3tfm	畇	畇	5	銀	鶯	恭	亦	315	318	墾田								2025-05-16 17:04:48	2025-05-16 17:04:48
xvjxk9dv8zr	xx5nxyxyp8q	鎔	鎔	5	銀	鶯	恭	亦	316	319	銷～								2025-05-16 17:04:48	2025-05-16 17:04:48
xqn95br24zk	x5daszxcfxn	㼸	㼸	5	銀	鶯	恭	亦	317	320	甖也								2025-05-16 17:04:48	2025-05-16 17:04:48
xp8p3xqgxru	xfpwctjx28e	媶	媶	5	銀	鶯	恭	亦	318	321	妦也								2025-05-16 17:04:48	2025-05-16 17:04:48
xmja3s7x23f			𩮠	5	銀	鶯	恭	亦	319	322	髮長								2025-05-16 17:04:48	2025-05-16 17:04:48
x49xdpsv2xy	xm6vzxtvz25	用	用	7	銀	鶯	恭	亦	320	323	使～	使～							2025-05-16 17:04:48	2025-05-16 17:04:48
xurhsh3mayr	xxj7bkw23uv	潤	潤	7	銀	鶯	恭	亦	321	324	澤	澤							2025-05-16 17:04:48	2025-05-16 17:04:48
x298jnr6rr5			𥁎	7	銀	鶯	恭	亦	322	325	～罌								2025-05-16 17:04:48	2025-05-16 17:04:48
x4yv326ydv4	x5jzycmw7tb	育	毓	8	銀	鶯	恭	亦	323	326	生養	生子也							2025-05-16 17:04:48	2025-05-16 17:04:48
xxge6gvup8j	x5jzycmw7tb	育	育	8	銀	鶯	恭	亦	324	327	生養	生子也							2025-05-16 17:04:48	2025-05-16 17:04:48
xxtwahdxeyn	xfhc332m7pk	煜	煜	8	銀	鶯	恭	亦	325	328		火光							2025-05-16 17:04:48	2025-05-16 17:04:48
xvusnrufqaz	xj28qamkh5v	燏	焴	8	銀	鶯	恭	亦	326	329	火光也								2025-05-16 17:04:48	2025-05-16 17:04:48
xyh4u3tn9ty	xj28qamkh5v	燏	燏	8	銀	鶯	恭	亦	327	330	火光也								2025-05-16 17:04:48	2025-05-16 17:04:48
xj6brn77ge5	xvz2qhfgs3v	辱	辱	8	銀	鶯	恭	亦	328	331	恥～	恥							2025-05-16 17:04:48	2025-05-16 17:04:48
x67ac257yyc	xutb2x2429s	褥	褥	8	銀	鶯	恭	亦	329	332	被～	裀～							2025-05-16 17:04:48	2025-05-16 17:04:48
xxhd58suz28	x649fb7dq38	聿	聿	8	銀	鶯	恭	亦	330	333	發語辭	發語辭，又自述							2025-05-16 17:04:48	2025-05-16 17:04:48
xheccx4pnm8	xvegb6gh6pr	浴	浴	8	銀	鶯	恭	亦	331	334	沐～	沐～，盥濯							2025-05-16 17:04:48	2025-05-16 17:04:48
x83fjxfkjct	xk943uugtff	欲	欲	8	銀	鶯	恭	亦	332	335	愛也	愛也							2025-05-16 17:04:48	2025-05-16 17:04:48
xws4fjsvk7g	xk943uugtff	欲	慾	8	銀	鶯	恭	亦	333	336	淫～	淫～							2025-05-16 17:04:48	2025-05-16 17:04:48
x3wgapxz4zx	xk83g22mfkj	鷸	鷸	8	銀	鶯	恭	亦	334	337	水鳥	水鳥							2025-05-16 17:04:48	2025-05-16 17:04:48
xdsg5kagtac	xf8ntrwvmza	遹	遹	8	銀	鶯	恭	亦	335	338	遵也	遵也							2025-05-16 17:04:48	2025-05-16 17:04:48
xwpafaafzw3	xwpsc5vs95u	鬻	鬻	8	銀	鶯	恭	亦	336	339	買賣	買賣							2025-05-16 17:04:48	2025-05-16 17:04:48
xh4xrbdhq8n	xv3wrb7xz4h	俼	俼	8	銀	鶯	恭	亦	337	340	賣								2025-05-16 17:04:48	2025-05-16 17:04:48
xexeg93upfr	x48yjcnd7mu	鴥	鴥	8	銀	鶯	恭	亦	338	341	疾飛								2025-05-16 17:04:48	2025-05-16 17:04:48
xzpejsstjac	xuvervmcpwv	昱	昱	8	銀	鶯	恭	亦	339	342	明	日光貌							2025-05-16 17:04:48	2025-05-16 17:04:48
xghy83scja4	xajwuwnc2fe	縟	縟	8	銀	鶯	恭	亦	340	343	繁～								2025-05-16 17:04:48	2025-05-16 17:04:48
xrsm4yundtf	xzqjk2jar7q	銀	銀	5	銀	語	恭	鳥	341	344	金～	白色，至寶							2025-05-16 17:04:48	2025-05-16 17:04:48
x97uzn4grh9	xems4ybpwkt	垠	垠	5	銀	語	恭	鳥	342	345	界限	界限							2025-05-16 17:04:48	2025-05-16 17:04:48
xt8wqcmhmpr			𡁬	5	銀	語	恭	鳥	343	346	頑	頑							2025-05-16 17:04:48	2025-05-16 17:04:48
xw7md5caqq7	x6d89f3saks	齦	齦	5	銀	語	恭	鳥	344	347	齒根	齒根							2025-05-16 17:04:48	2025-05-16 17:04:48
x7zq8gdw4e6	x6d89f3saks	齦	齗	5	銀	語	恭	鳥	345	348	齒根	齒根							2025-05-16 17:04:48	2025-05-16 17:04:48
xddwnjh4kcx	xkg274jkpmh	誾	誾	5	銀	語	恭	鳥	346	349	和悅貌	和悅							2025-05-16 17:04:48	2025-05-16 17:04:48
x8v7r88aqps	xahd5mj7mgs	狺	狺	5	銀	語	恭	鳥	347	350	犬	犬聲							2025-05-16 17:04:48	2025-05-16 17:04:48
x6cy9fhg6bx	x6hkrtfp4h5	浞	浞	4	銀	出	恭	出	400	403	濡	濡，又名							2025-05-16 17:04:48	2025-05-16 17:04:48
xbjwk6qs29y	x8f84gnqtnz	嚚	嚚	5	銀	語	恭	鳥	348	351	頑惡32	頑惡	32	原作「囂」，乃「嚚」之誤。《林》作「嚚」。《集》：「嚚，魚巾切，《春秋傳》：口不道忠信之言為嚚。」					2025-05-16 17:04:48	2025-05-16 17:04:48
xatrsn6spbe	xdxm79hdar2	喁	喁	5	銀	語	恭	鳥	349	352	眾口	象口							2025-05-16 17:04:48	2025-05-16 17:04:48
xp52xrey7r9	xbnnwv4nzge	顒	顒	5	銀	語	恭	鳥	350	353	仰候33	仰候33	33	原作「顒」。《廣》：「顒，魚容切，仰也。」原注「卬侯」。《林》注「仰侯」，皆「仰候」之誤。遼代李良嗣有「顒候來報」之句。參見《漢語大字典》。	33	原作「顒」。《廣》：「顒，魚容切，仰也。」原注「卬侯」。《林》注「仰侯」，皆「仰候」之誤。遼代李良嗣有「顒候來報」之句。參見《漢語大字典》。			2025-05-16 17:04:48	2025-05-16 17:04:48
xf9z4r6x28n			𧩬	5	銀	語	恭	鳥	351	354	頑								2025-05-16 17:04:48	2025-05-16 17:04:48
xmx2q62nu9m	xw2v68dr5sm	泿	泿	5	銀	語	恭	鳥	352	355	水名								2025-05-16 17:04:48	2025-05-16 17:04:48
xt2jv59gk7d			𪛊	5	銀	語	恭	鳥	353	356	大箎								2025-05-16 17:04:48	2025-05-16 17:04:48
