id	text	expl_content	sandhi_pron	literal_pron	local_pron	locale	reference	status	word__id	word__text	note	updated_time	created_time
xhxc5r8gwun	孫	姓：～武（春秋齊人物）	soung55	soung55				3rvd	x4cwt5xyg8y	孫		2025-05-16 17:05:59	2020-11-15 00:00:00
xqqrv3bdg74	文	姓：～彥博（宋代人物）	ung53	ung53				3rvd	xvrybtmd643	文		2025-05-16 17:05:59	2020-11-15 00:00:00
x9tzppmjb58	峘	①高於大山的小山②人名用字：令狐～（唐代人物）	huang53	huang53			康熙字典[M]. “《廣韻》《集韻》《韻會》《正韻》 胡官切，音桓。《爾雅·釋山》：‘小山岌大山，峘。’又《廣韻》《集韻》𠀤胡登切，音恆。義同。《集韻》：‘或作𡴿𡷗。’”	3rvd	x7zyh3j3upf	峘		2025-05-16 17:05:59	2020-11-17 00:00:00
x32jr53caa7	編程	「編定程序」的中文簡稱。即爲使計算機代碼解決某問題，對某計算體系規定一定運算方式，使計算體系按該計算方式運行，並最終得到相應結果的過程	bieng55 tiang53	bieng55 tiang53				3rvd	xu52dxrf9ch	編程		2025-05-16 17:05:59	2020-11-17 00:00:00
xgg8qbd64x5	滿清尾	清末	muang21 njing53 mui33	muang33 cing55 mui33				3rvd	xs3z2dmqaex	滿清尾		2025-05-16 17:05:59	2020-11-17 00:00:00
xqchnzq63yh	朱	姓：明太祖～元璋	zuo55	zuo55				3rvd	xze3shyh85y	朱		2025-05-16 17:05:59	2020-11-15 00:00:00
x9p67m7prts	高	姓：～適（唐代人物）	go55	go55				3rvd	xx435gb6676	高		2025-05-16 17:05:59	2020-11-15 00:00:00
x6zjrc4tv7q	何	姓：～晏（三國魏人物）	ho53	ho53				3rvd	xjj9zggnpzq	何		2025-05-16 17:05:59	2020-11-15 00:00:00
xvfwxtz3ryg	郭	姓：～子儀（唐代人物）	guoh24	guoh24				3rvd	xvyf2uzf7jx	郭		2025-05-16 17:05:59	2020-11-15 00:00:00
xza23mvegg2	馬	姓：～融（漢代人物）|～致遠（元代人物）	ma33	ma33				3rvd	x8dd5pzctyb	馬		2025-05-16 17:05:59	2020-11-15 00:00:00
xe58pank3z3	羅	姓：～貫中（元代人物）	lo53	lo53				3rvd	x55xptuy6ys	羅		2025-05-16 17:05:59	2020-11-15 00:00:00
x6mseu85dz4	梁	姓：～益（春秋晉人物）	luong53	luong53				3rvd	xqyfxeuhzv2	梁		2025-05-16 17:05:59	2020-11-15 00:00:00
x4nz644htvt	宋	姓：～玉（戰國楚人物）‖作爲姓又讀sooung213	soung213	soung213				3rvd	x9u92vb6hn5	宋		2025-05-16 17:05:59	2020-11-15 00:00:00
xqp5e9w4x4m	宋	「宋」（soung213）姓的又讀：小～‖該讀音見於閩侯，曾有南嶼鎮江口村全村宋氏讀此音	sooung213	sooung213				3rvd	xy632y94s98	宋		2025-05-16 17:05:59	2020-11-15 00:00:00
x6ek6jgm2mv	謝	姓：～婉瑩（福州人物）	sia242	sia242				3rvd	x9wh4s7nhsp	謝		2025-05-16 17:05:59	2020-11-15 00:00:00
xm6n5g993mg	韓	姓：～信（漢代人物）|～愈（唐代人物）	hang53	hang53				3rvd	x3hysprjjgu	韓		2025-05-16 17:06:00	2020-11-15 00:00:00
x2tmxwau8uj	唐	姓：～順之（明代人物）	doung53	doung53				3rvd	xndvvww4pu5	唐		2025-05-16 17:06:00	2020-11-15 00:00:00
xbjpup8xh4p	馮	姓：～愛珍（《福州方言詞典》著者）	hung53	hung53				3rvd	xdj4x5urzh6	馮		2025-05-16 17:06:00	2020-11-15 00:00:00
x72ehvpkmcy	董	姓：～仲舒（漢代人物）	dung33	dung33				3rvd	xcrbauvghnt	董		2025-05-16 17:06:00	2020-11-15 00:00:00
xbtxgr6uts5	蕭	姓：～統（南朝梁人物）	siu55	siu55				3rvd	xq7x3ftw4su	蕭		2025-05-16 17:06:00	2020-11-15 00:00:00
xjv37azkgfq	程	姓：～顥（宋代人物）|～頤（宋代人物）	tiang53	tiang53				3rvd	xrpep3t94sm	程		2025-05-16 17:06:00	2020-11-15 00:00:00
xfj2nt6jb7v	曹	姓：～植（三國魏人物）	zo53	zo53				3rvd	xayurpfmj4w	曹		2025-05-16 17:06:00	2020-11-15 00:00:00
xjmj565aecw	袁	姓：～紹（漢代人物）	nguong53	nguong53				3rvd	x3fm4urtn3u	袁		2025-05-16 17:06:00	2020-11-15 00:00:00
xwgmucs5ttm	鄧	姓：～艾（三國魏人物）	daing242	daing242				3rvd	xgq53de7uq3	鄧		2025-05-16 17:06:00	2020-11-15 00:00:00
xzjxhu25jes	許	姓：～慎（漢代人物）	hy33	hy33				3rvd	x4xw3j7we7j	許		2025-05-16 17:06:00	2020-11-15 00:00:00
xrug227vdce	傅	姓：～玄（晉代人物）	hou213	hou213				3rvd	xf3qzrkwh7n	傅		2025-05-16 17:06:00	2020-11-15 00:00:00
xrc2ss62cs8	沈	姓：～葆楨（清代福州人物）	sing33	sing33				3rvd	xq4eqtew69k	沈		2025-05-16 17:06:00	2020-11-15 00:00:00
xgksx3u9tjt	曾	姓：～參（春秋魯人物）	zeing55	zeing55				3rvd	xc8hz8qywdu	曾		2025-05-16 17:06:00	2020-11-15 00:00:00
xje3k6b3evq	彭	姓：～孫貽（清代人物）	pang53	pang53				3rvd	xtw5hf8b2zb	彭		2025-05-16 17:06:00	2020-11-15 00:00:00
x7cbe7ta2ry	呂	姓：～不韋（春秋秦人物）	ly33	ly33				3rvd	xwzum8jzwvx	呂		2025-05-16 17:06:00	2020-11-15 00:00:00
x8j49hunbuz	蘇	姓：～軾（宋代人物）	su55	su55				3rvd	xj7e8dmtqs7	蘇		2025-05-16 17:06:00	2020-11-15 00:00:00
xen9xwa38zb	盧	姓：～照鄰（唐代人物）	lu53	lu53				3rvd	xcgrgrsvhwn	盧		2025-05-16 17:06:00	2020-11-15 00:00:00
xudu2u3d29q	蔣	姓：～士銓（清代人物）	zuong33	zuong33				3rvd	xykc7s2x3pk	蔣		2025-05-16 17:06:00	2020-11-15 00:00:00
xyan7bqv5ad	蔡	姓：～墨（春秋晉人物）	cai213	cai213				3rvd	xunbkqgd468	蔡		2025-05-16 17:06:00	2020-11-15 00:00:00
xrm2zeqxa3v	賈	姓：～誼（漢代人物）	ga33	ga33				3rvd	xkp6phfyd2v	賈		2025-05-16 17:06:00	2020-11-15 00:00:00
x25b35zswhv	丁	①姓：～汝昌（清代人物）②撲克牌「J」的象形俗稱	ding55	ding55		liji, fuqi		3rvd	xwh3swwjeep	丁		2025-05-16 17:06:00	2020-11-15 00:00:00
x9ydgdbxw6k	魏	姓：～文翁（宋代人物）	ngui242	ngui242				3rvd	xn3dtzpun4m	魏		2025-05-16 17:06:00	2020-11-15 00:00:00
xgwqxff74ur	薛	姓：～平貴（民間傳說人物）	siek24	siek24				3rvd	xrx4p6bvbuj	薛		2025-05-16 17:06:00	2020-11-15 00:00:00
xg7ch8hy844	葉	姓：～名琛（清代人物）	iek5	iek5				3rvd	x4w67468twz	葉		2025-05-16 17:06:00	2020-11-15 00:00:00
xcexspvqcvs	閻	姓：～立本（唐代人物）	ngieng53	ngieng53				3rvd	xkxujtevt87	閻		2025-05-16 17:06:00	2020-11-15 00:00:00
xmk869v6g8s	余	姓：～靖（宋代人物）	y53	y53				3rvd	x48y4pfn3rv	余		2025-05-16 17:06:00	2020-11-15 00:00:00
x49w3n6gbds	杜	姓：～甫（唐代人物）|～牧（唐代人物）	dou242	dou242				3rvd	xpn6evtw76x	杜		2025-05-16 17:06:00	2020-11-15 00:00:00
xpxp4xfemph	戴	姓：～德（漢代人物）|～聖（漢代人物）	dai213	dai213				3rvd	xarrujvx3qh	戴		2025-05-16 17:06:00	2020-11-15 00:00:00
x45dudhf46y	夏	姓：～牟（漢代人物）	ha242	ha242				3rvd	xdpg5w5fayh	夏		2025-05-16 17:06:00	2020-11-15 00:00:00
x7d4wmgyp44	鐘	姓：～嶸（南朝梁人物）	zyng55	zyng55				3rvd	x7twxvsd4mm	鐘		2025-05-16 17:06:00	2020-11-15 00:00:00
xuzrnp9whm5	汪	姓：～踦（春秋魯人物）	uong55	uong55				3rvd	x9npkjeqrb6	汪		2025-05-16 17:06:00	2020-11-15 00:00:00
xzzew5juwgj	田	姓：～子方（戰國魏人物）	dieng53	dieng53				3rvd	xxmfxbxye2a	田		2025-05-16 17:06:00	2020-11-15 00:00:00
xknsdk6fpyr	任	姓：～尚（漢代人物）	ing53	ing53				3rvd	x9jqh6tvd88	任		2025-05-16 17:06:00	2020-11-15 00:00:00
xzm6ukxsmu2	姜	姓：～夔（宋代人物）	gyong55	gyong55				3rvd	xma7ajejm4g	姜		2025-05-16 17:06:00	2020-11-15 00:00:00
xb8c3t8e8sg	范	姓：～仲淹（宋代人物）	huang242	huang242				3rvd	xcj4g2dgb9p	范		2025-05-16 17:06:00	2020-11-15 00:00:00
xj8ntm2v5n2	範	姓：～依（漢代人物）	huang242	huang242				3rvd	xq2v5u4c3gt	範		2025-05-16 17:06:00	2020-11-15 00:00:00
xvst3aavyd8	方	姓：～聲洞（清代福州人物）	huong55	huong55				3rvd	xggpp89whj7	方		2025-05-16 17:06:00	2020-11-15 00:00:00
xm9jjq7r2um	姚	姓：～鼐（清代人物）	iu53	iu53				3rvd	xdd4xecqvdq	姚		2025-05-16 17:06:00	2020-11-15 00:00:00
xwkr2sbq6eg	譚	姓：～嗣同（清代人物）	tang53	tang53				3rvd	xnp54ctudmt	譚		2025-05-16 17:06:00	2020-11-15 00:00:00
xjne4qsvggu	廖	姓：～細妹（小妹）	lau242	lau242				3rvd	xtuev9hgd39	廖		2025-05-16 17:06:00	2020-11-15 00:00:00
x2cr3snzevh	鄒	姓：～允隆（明代人物）	zeu55	zeu55				3rvd	x27qzvfnjhb	鄒		2025-05-16 17:06:01	2020-11-15 00:00:00
xu98pxf3tgt	熊	姓：～成基（清代人物）	hyng53	hyng53				3rvd	xrw4k89b6tt	熊		2025-05-16 17:06:01	2020-11-15 00:00:00
xqgktgrdm4m	金	姓：～聖歎（明代人物）	ging55	ging55				3rvd	xmefcgvka48	金		2025-05-16 17:06:01	2020-11-15 00:00:00
xhasmyt4m4w	陸	姓：～九淵（宋代人物）	lyk5	lyk5				3rvd	xzpk46s6neq	陸		2025-05-16 17:06:01	2020-11-15 00:00:00
xw475tdacjc	郝	姓：～賢（漢代人物）	haik24	haik24				3rvd	xkjruvmc9n6	郝		2025-05-16 17:06:01	2020-11-15 00:00:00
xmrvq5pccaa	郝	「郝」（haik24）姓的又讀：～市長	koouk24	koouk24				3rvd	xevnw2veru7	郝		2025-05-16 17:06:01	2020-11-15 00:00:00
xx7djs277ux	孔	姓：～融（漢代人物）|～穎達（唐代人物）	kung33	kung33				3rvd	xfwzfmpxfm2	孔		2025-05-16 17:06:01	2020-11-15 00:00:00
x9d7m85nmnk	崔	姓：～顥（唐代人物）	ceoy55	ceoy55				3rvd	x8h7kycm7q7	崔		2025-05-16 17:06:01	2020-11-15 00:00:00
xkma4hhzaar	康	姓：～植（唐代人物）	koung55	koung55				3rvd	x7wh9cp2z6b	康		2025-05-16 17:06:01	2020-11-15 00:00:00
xvk7ur2wpby	毛	姓：～亨（漢代人物）	mo53	mo53				3rvd	x3nn487dhta	毛		2025-05-16 17:06:01	2020-11-15 00:00:00
xs87pr6ayyx	邱	姓：～濬（明代人物）	kiu55	kiu55				3rvd	xfxgtem88np	邱		2025-05-16 17:06:01	2020-11-15 00:00:00
xzqpgy8xdxu	秦	姓：～觀（宋代人物）	zing53	zing53				3rvd	x7ch45sbkha	秦		2025-05-16 17:06:01	2020-11-15 00:00:00
xrbm8yxmcf6	江	姓：～淹（南朝梁人物）	goung55	goung55				3rvd	xky3pq36bd9	江		2025-05-16 17:06:01	2020-11-15 00:00:00
x68ad2acvtr	史	姓：～可法（明代人物）	sy33	sy33				3rvd	xq8jv8zznk5	史		2025-05-16 17:06:01	2020-11-15 00:00:00
x3dntapk383	顧	姓：～炎武（清代人物）	gou213	gou213				3rvd	xx5yeaqw39w	顧		2025-05-16 17:06:01	2020-11-15 00:00:00
xcw7u5yfczu	侯	姓：～嬴（戰國魏人物）	heu53	heu53				3rvd	x3ap2fua9dk	侯		2025-05-16 17:06:01	2020-11-15 00:00:00
xytezdvb5e7	邵	姓：～登（三國魏人物）|～長蘅（清代人物）	siu242	siu242				3rvd	xshq2s5ezaf	邵		2025-05-16 17:06:01	2020-11-15 00:00:00
xn6n8sdkhqt	孟	姓：～軻（戰國鄒人物）	maing242	maing242				3rvd	x43mjkwcgyb	孟		2025-05-16 17:06:01	2020-11-15 00:00:00
xpycv84wc5c	向	姓：～秀（晉代人物）	hyong213	hyong213				3rvd	x83b9f9n96v	向		2025-05-16 17:06:01	2020-11-15 00:00:00
xh7pc9c49t3	塗	姓：～禪（漢代人物）	du53	du53				3rvd	xsb2h93myyf	塗		2025-05-16 17:06:01	2020-11-15 00:00:00
xphfuvwswdv	涂	姓：～天明（宋代人物）|～正勝（宋代人物）	du53	du53				3rvd	x37w6grakag	涂		2025-05-16 17:06:01	2020-11-15 00:00:00
xfwbutff6t4	谷	姓：～吉（漢代人物）	gouk24	gouk24				3rvd	x3ph6uzund9	谷		2025-05-16 17:06:01	2020-11-15 00:00:00
xeqsj2dwnkm	穀	姓：～思（漢代人物）	gouk24	gouk24				3rvd	x7awd2jk268	穀		2025-05-16 17:06:01	2020-11-15 00:00:00
x4vvt8pyvnt	歐陽	姓：～詢（唐代人物）	eu55 yong53	eu55 yong53				3rvd	xfcfrwwpme2	歐陽		2025-05-16 17:06:01	2020-11-15 00:00:00
xemykq7c6xq	解	姓：～狐（春秋晉人物）	hai242	hai242				3rvd	x8ht6fsd8da	解		2025-05-16 17:06:01	2020-11-15 00:00:00
xwubknrewex	強	姓：～行健（清代人物）	gyong53	gyong53				3rvd	x99scsrwqfg	強		2025-05-16 17:06:01	2020-11-15 00:00:00
xj9vn2e67qu	柴	姓：～武（漢代人物）	ca53	ca53				3rvd	xaapfz4pjyt	柴		2025-05-16 17:06:01	2020-11-15 00:00:00
xr68wkbw8j9	華	姓：～佗（漢代人物）	hua213	hua213				3rvd	x5s5scan958	華		2025-05-16 17:06:01	2020-11-15 00:00:00
xkapjjn5h7u	車	姓：～順（漢代人物）	cia55	cia55				3rvd	x8yps2gm4xf	車		2025-05-16 17:06:01	2020-11-15 00:00:00
xq4633epmwm	冉	姓：～求（春秋魯人物）	ieng33	ieng33				3rvd	xtnzkvz3czu	冉		2025-05-16 17:06:01	2020-11-15 00:00:00
xxghruzdn5f	邊	姓：～韶（漢代人物）|～維新（明代人物）	bieng55	bieng55				3rvd	xfa2hmbtj2p	邊		2025-05-16 17:06:01	2020-11-15 00:00:00
x4wdsjupcpe	辜	姓：～甫（宋代人物）	gu55	gu55				3rvd	x2t739dkyzg	辜		2025-05-16 17:06:01	2020-11-15 00:00:00
xjbvt4cyqrm	吉	姓：～恪（漢代人物）	geik24	geik24				3rvd	xypfhn52w6g	吉		2025-05-16 17:06:01	2020-11-15 00:00:00
xb3vfse4gzf	刁	姓：～協（東晉人物）	diu55	diu55				3rvd	xgd9ayjhge9	刁		2025-05-16 17:06:01	2020-11-15 00:00:00
xpty4t5ycys	瞿	姓：～信（元代人物）	gy53	gy53				3rvd	xjzwskur7j9	瞿		2025-05-16 17:06:01	2020-11-15 00:00:00
x3ay4ye2mb5	戚	姓：～繼光（明代人物）	ceik24	ceik24				3rvd	xu3692r3us6	戚		2025-05-16 17:06:01	2020-11-15 00:00:00
x5captexdj2	丘	姓：～處機（元代人物）	kiu55	kiu55				3rvd	xvmet8cru4q	丘		2025-05-16 17:06:01	2020-11-15 00:00:00
x5pyx3xu5hq	古	姓：～霸（漢代人物）	gu33	gu33				3rvd	xn29d7ut76d	古		2025-05-16 17:06:01	2020-11-15 00:00:00
xpdq58b6zjj	米	姓：～嘉勞（唐代人物）	mi33	mi33				3rvd	xpps93y4gjm	米		2025-05-16 17:06:01	2020-11-15 00:00:00
xm479r62mbq	池	姓：～子華（秦代人物）	die53	die53				3rvd	xgy7uqa8byu	池		2025-05-16 17:06:01	2020-11-15 00:00:00
xawkauz4cc5	滕	姓：～宗智（明代人物）	deing53	deing53				3rvd	xfmtt8hzxz8	滕		2025-05-16 17:06:02	2020-11-15 00:00:00
xrq8cdg7w75	晉	姓：～鄙（戰國魏人物）	zeing213	zeing213				3rvd	xg88j2a9y4x	晉		2025-05-16 17:06:02	2020-11-15 00:00:00
xv7dg9q5jne	苑	姓：～何忌（春秋齊人物）	uong33	uong33				3rvd	xq4srgjcfnj	苑		2025-05-16 17:06:02	2020-11-15 00:00:00
x2rymewuqn2	苟	姓：～參（漢代人物）	geu33	geu33				3rvd	x4veqz7y727	苟		2025-05-16 17:06:02	2020-11-15 00:00:00
xwv3m9jegqk	燕	姓：～倉（漢代人物）	ieng55	ieng55				3rvd	xx9u3f9k7wn	燕		2025-05-16 17:06:02	2020-11-15 00:00:00
xwtht9vm63b	鞏	姓：～攸（漢代人物）	gyng33	gyng33				3rvd	xbpbu2urpmz	鞏		2025-05-16 17:06:02	2020-11-15 00:00:00
xevjfjdc97h	稽	姓：～黃（春秋秦人物）	kie55	kie55				3rvd	xph62rcabvq	稽		2025-05-16 17:06:02	2020-11-15 00:00:00
xw4q2nfgefm	樂	姓：～毅（戰國燕人物）	ngouk5	ngouk5				3rvd	xacvac944wm	樂		2025-05-16 17:06:02	2020-11-15 00:00:00
xr37t9fhznk	于	姓：～謙（明代人物）	y53	y53				3rvd	x4baezs7jnu	于		2025-05-16 17:06:02	2020-11-15 00:00:00
x82r5j8kpuq	於	姓：～清言（宋代人物）	y53	y53				3rvd	xaevcw55brs	於		2025-05-16 17:06:02	2020-11-15 00:00:00
x58xn5s6bk5	繆	姓	miu242	miu242				3rvd	x4zwdx8hpku	繆		2025-05-16 17:06:02	2020-11-17 00:00:00
x4d36858s3s	陶	①通「窯」（iu53）。窯竈②人名用字：皋～（舜五臣之一）	iu53	iu53			一切經音義[M]. “《集訓》：‘陶，烧瓦器土室也。’”	3rvd	xxrngy4mfre	陶		2025-05-16 17:06:02	2020-11-17 00:00:00
x7v7zcdmxqw	荀	姓	sung53	sung53				3rvd	x8cg3jayt92	荀		2025-05-16 17:06:02	2020-11-17 00:00:00
xbkhwe2v6au	萬	姓：～斯同（清代人物）	uang242	uang242				3rvd	xhf8n58yy28	萬		2025-05-16 17:06:02	2020-11-15 00:00:00
x7bzrz8evvj	段	姓：～成式（唐代人物）|～玉裁（清代人物）	dooung242	dooung242				3rvd	x7penezk2jz	段		2025-05-16 17:06:02	2020-11-15 00:00:00
xkzmjfxhpsw	漕	姓：～中叔（漢代人物）	zo53	zo53				3rvd	xm5prfeyw3k	漕		2025-05-16 17:06:02	2020-11-15 00:00:00
xqatz9nuvmy	錢	姓：～大昕（清代人物）	zieng53	zieng53				3rvd	x4je9h9qxvh	錢		2025-05-16 17:06:02	2020-11-15 00:00:00
x29fbg8m89u	湯	姓：～顯祖（明代人物）	toung55	toung55				3rvd	xwu6h6ypux3	湯		2025-05-16 17:06:02	2020-11-15 00:00:00
x2gu9xy5gtx	尹	姓：～洙（宋代人物）	yng33	yng33				3rvd	xkxb8abf7rg	尹		2025-05-16 17:06:02	2020-11-15 00:00:00
x5udc5xtjzm	黎	姓：～景熙（北周人物）	le53	le53				3rvd	xtdvwmju72k	黎		2025-05-16 17:06:02	2020-11-15 00:00:00
xqqhnhryd26	易	姓：～牙（春秋齊人物）	ei242	ei242				3rvd	xq8pyhw59w8	易		2025-05-16 17:06:02	2020-11-15 00:00:00
xz5fscdqtz9	常	姓：～惠（漢代人物）	suong53	suong53				3rvd	xu8e6fupsvt	常		2025-05-16 17:06:02	2020-11-15 00:00:00
x2gtbc3vdq2	武	姓：～臣（漢代人物）	u33	u33				3rvd	xwwgvm2bmee	武		2025-05-16 17:06:02	2020-11-15 00:00:00
xfy62hw7ufx	喬	姓：～吉（元代人物）	giu53	giu53				3rvd	xqrb99xhu9h	喬		2025-05-16 17:06:02	2020-11-15 00:00:00
xd3z7y6reuk	賀	姓：～知章（唐代人物）	hoo242	hoo242				3rvd	xqwghp9acnj	賀		2025-05-16 17:06:02	2020-11-15 00:00:00
xka3nnthsnk	賴	姓：～先（漢代人物）|～文光（清代人物）	lai242	lai242				3rvd	x8rtzvwfsfz	賴		2025-05-16 17:06:02	2020-11-15 00:00:00
xgq86w8tfcw	樊	姓：～宗師（唐代人物）	huang53	huang53				3rvd	xtw7kfex3tc	樊		2025-05-16 17:06:02	2020-11-15 00:00:00
xsg7cqypyu2	蘭	姓：～廣（漢代人物）	lang53	lang53				3rvd	x8zbadc4mqa	蘭		2025-05-16 17:06:02	2020-11-15 00:00:00
xfhk272an8k	殷	姓：～令名（唐代人物）	yng55	yng55				3rvd	xmz3nujsm3v	殷		2025-05-16 17:06:02	2020-11-15 00:00:00
xknzasq9qm7	施	姓：～讎（漢代人物）	sie55	sie55				3rvd	x2jb6dke5hk	施		2025-05-16 17:06:02	2020-11-15 00:00:00
xrq7y2rfq2v	陶	姓：～潛（晉代人物）	do53	do53				3rvd	xfx3j52pj4j	陶		2025-05-16 17:06:02	2020-11-15 00:00:00
xpetcwgzpnb	洪	姓：～秀全（清代人物）	hung53	hung53				3rvd	xusvx3rpxet	洪		2025-05-16 17:06:02	2020-11-15 00:00:00
xuue5z45vgx	安	姓：～成（漢代人物）	ang55	ang55				3rvd	xyd6nngx26t	安		2025-05-16 17:06:02	2020-11-15 00:00:00
xvzj43gjff5	顏	姓：～回（春秋魯人物）	ngang53	ngang53				3rvd	xm4qwx46t3y	顏		2025-05-16 17:06:02	2020-11-15 00:00:00
xw323c9p7zy	倪	姓：～瓚（元代人物）	nge53	nge53				3rvd	xpd3reqbkpz	倪		2025-05-16 17:06:02	2020-11-15 00:00:00
xuprqsjhazr	嚴	姓：～復（清代福州人物）	ngieng53	ngieng53				3rvd	xzf3dz3nsfq	嚴		2025-05-16 17:06:03	2020-11-15 00:00:00
xwnx4g9cbg2	溫	姓：～疥（漢代人物）	ung55	ung55				3rvd	xut9aqpetpz	溫		2025-05-16 17:06:03	2020-11-15 00:00:00
x4dvwa22gnj	蘆	姓：～荻（遼寧人物）	lu53	lu53				3rvd	xxetghnhfeq	蘆		2025-05-16 17:06:03	2020-11-15 00:00:00
xvsvd4z7m39	季	姓：～札（春秋吳人物）|～布（漢代人物）	gie213	gie213				3rvd	x9zc59jqezv	季		2025-05-16 17:06:03	2020-11-15 00:00:00
xvvdq7rqnuc	俞	姓：～連（漢代人物）	y53	y53				3rvd	xgj34vfass7	俞		2025-05-16 17:06:03	2020-11-15 00:00:00
x8qmrcpc6m6	章	姓：～明（漢代人物）	zuong55	zuong55				3rvd	xbfhnasddbt	章		2025-05-16 17:06:03	2020-11-15 00:00:00
xby4j7rsca5	魯	姓：～仲連（戰國齊人物）|～肅（三國吳人物）	lu33	lu33				3rvd	xyn7gqfj2e8	魯		2025-05-16 17:06:03	2020-11-15 00:00:00
xukqtstwj2v	伍	姓：～子胥（春秋楚人物）	ngu33	ngu33				3rvd	xqs9gjzf9bw	伍		2025-05-16 17:06:03	2020-11-15 00:00:00
x9qxattfwxy	韋	姓：～應物（唐代人物）	ui53	ui53				3rvd	xh445bmgtgk	韋		2025-05-16 17:06:03	2020-11-15 00:00:00
x2pwutcr3wq	申	姓：～不害（戰國韓人物）	sing55	sing55				3rvd	xgevj22sjex	申		2025-05-16 17:06:03	2020-11-15 00:00:00
xmf8st4yrby	尤	姓：～鶴（宋代人物）	iu53	iu53				3rvd	xj3zvhqrtr5	尤		2025-05-16 17:06:03	2020-11-15 00:00:00
xctcxbaja2d	畢	姓：～昇（宋代人物）	beik24	beik24				3rvd	x7wsy773w47	畢		2025-05-16 17:06:03	2020-11-15 00:00:00
x9h88vbs9pw	聶	姓：～政（戰國韓人物）	niek24	niek24				3rvd	xnmh4c6x3n3	聶		2025-05-16 17:06:03	2020-11-15 00:00:00
xtts5pswmxa	叢	姓：～鐇（南唐人物）	zung53	zung53				3rvd	xsx5m7gq8ud	叢		2025-05-16 17:06:03	2020-11-15 00:00:00
x84nwax6ajw	焦	姓：～延壽（漢代人物）	ziu55	ziu55				3rvd	x358wkc43ba	焦		2025-05-16 17:06:03	2020-11-15 00:00:00
xcx2pcb8f2j	柳	姓：～宗元（唐代人物）	liu33	liu33				3rvd	xxhuymh3d4z	柳		2025-05-16 17:06:03	2020-11-15 00:00:00
xk6h9shzuma	邢	姓：～昺（宋代人物）	hing53	hing53				3rvd	xn2d36cp68r	邢		2025-05-16 17:06:03	2020-11-15 00:00:00
x2w3a4xk7pz	路	姓：～溫舒（漢代人物）	lou242	lou242				3rvd	x9fjruftgeg	路		2025-05-16 17:06:03	2020-11-15 00:00:00
xw4yyad89ec	岳	姓：～飛（宋代人物）	ngouk5	ngouk5				3rvd	xpkm4czs2e8	岳		2025-05-16 17:06:03	2020-11-15 00:00:00
x5c2atztsvr	嶽	姓：～崇（明代人物）	ngouk5	ngouk5				3rvd	x9cgvg634zc	嶽		2025-05-16 17:06:03	2020-11-15 00:00:00
x4gagskkmby	齊	姓：～德成（明代人物）	ze53	ze53				3rvd	xxwc5d5vkte	齊		2025-05-16 17:06:03	2020-11-15 00:00:00
xzkcy9gz8wb	沿	姓	yong53	yong53				3rvd	xhhprrbcwzn	沿		2025-05-16 17:06:03	2020-11-15 00:00:00
xh4pqc2e5jf	梅	姓：～堯臣（宋代人物）	mui53	mui53				3rvd	x7csv6g4dd5	梅		2025-05-16 17:06:03	2020-11-15 00:00:00
xffe9axwxjz	莫	姓：～含（北魏人物）|～友芝（清代人物）	mouk5	mouk5				3rvd	xkvnrk95d53	莫		2025-05-16 17:06:03	2020-11-15 00:00:00
xnxrk9npwbd	莊	姓：～周（戰國宋人物）	zoung55	zoung55				3rvd	xe7mdra4bn3	莊		2025-05-16 17:06:03	2020-11-15 00:00:00
xfrnewp68rp	辛	姓：～棄疾（宋代人物）	sing55	sing55				3rvd	xtnusjfp84q	辛		2025-05-16 17:06:03	2020-11-15 00:00:00
xmmgak9bf3n	管	姓：～仲（春秋齊人物）	guang33	guang33				3rvd	xrb8u38pjxs	管		2025-05-16 17:06:03	2020-11-15 00:00:00
