id	word__id	word__text	text	literal_pron	word_literal_pron__id	sandhi_pron	word_sandhi_pron__id	page_number	page_order	content	original_comment	comment	note	updated_time	created_time
xmftukut8hn	xut9aqpetpz	溫	溫	ung55	xuacy4g5yt8	ung55		242	20	"[{""expl"": ""不冷不熱。"", ""sent"": [""水～～其，正好食（喝）。""]}, {""expl"": ""溫度。"", ""sent"": [""體～。""]}, {""expl"": ""溫習。"", ""sent"": [""～書。"", ""今旦書故未（還沒有）～。"", ""舊底（舊時）讀書三日{一,蜀}～，六日一習。""]}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xch2bdgzaw6	xt6ycdcg8gj	韻	韻	oung242	x952kr4crez	oung242		245	8	"[{""expl"": ""韻律。"", ""sent"": [""走～了。""]}, {""expl"": ""韻母。"", ""sent"": [""押～。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xnxrdtsf6md	xmjhjfqqg8s	運	運	oung242	x5b8z28udw7	oung242		245	7	"[{""expl"": ""運氣，命運。"", ""sent"": [""～野好。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xw6n9m7p3e2	xpeb759vd9s	撙	□	coung242	xet8729n5cx	coung242		244	14	"[{""expl"": ""絞，擰，擠壓。"", ""sent"": [""衣裳～{乾,焦}。"", ""面布（毛巾）水～出來。"", ""莫～我頭髮辮嘛。""]}, {""expl"": ""敲詐，勒索，逼取。"", ""sent"": [""～儂（人家）錢。"", ""無錢就是無錢，～也～{𣍐,儥}出。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xhe4f3ep3zx	xnc69fs8vc8	分	分	houng242	xpuqehgu48v	houng242		245	3	"[{""expl"": ""分數。"", ""sent"": [""{一,蜀}百～。""]}]"	另見hung55、buong55			2025-05-16 17:01:58	2025-05-16 17:01:58
xctywvk2ywe	xzh8d65wgnj	混	混	houng242	xqmthc9564u	houng242		245	5	"[{""expl"": ""攙雜。"", ""sent"": [""～{一,蜀}堆去。""]}, {""expl"": ""混亂。"", ""sent"": [""心裏{真,盡}～。""]}, {""expl"": ""苟且地生活。"", ""sent"": [""～食。"", ""{罔,悗*}（隨便）～幾日。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xaagmpcbzua	x8tpgdpdtm6	閏	閏	noung242	xwxpx94krrq	noung242		244	11	"[{""expl"": ""一回歸年的時間爲365天5時48分46秒。公曆把一年定爲365天。所餘的時間約每四年積累成一天，加在二月裏；農曆把一年定爲354天或355天，所餘的時間約每三年積累成一個月，加在一年裏。這樣的辦法，在曆法上叫做閏。"", ""sent"": [""△五年三轉～。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
x7g8mj5ruru	xyfsz9t7xwe	瘟	瘟	ung55	xusxbqaq8kh	ung55		242	23	"[{""expl"": ""指人或動物的急性傳染病。"", ""sent"": [""時～症（瘟疫）。"", ""～病。""]}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xgpx7drjeuc	x3depr3uerr	翁	翁	ung55	xzqwq9nq6vj	ung55		242	17	"[{""expl"": ""年老的男子。"", ""sent"": []}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
x9n4ta9vf5g	x659tpkygqc	塕	塕	ung55	x447sfzgzhc	ung55		242	18	"[{""expl"": ""麈土，灰塵。"", ""sent"": [""～麈。""]}, {""expl"": ""灰飛麈起。"", ""sent"": [""火灰～目{珠,睭}𡅏。"", ""塕塵～{一,蜀}桌。""]}]"	《玉篇·土部》：“塵也。”廣韻董韻烏孔切，聲調不合			2025-05-16 17:01:57	2025-05-16 17:01:57
xv8a78xsm7m	xqzkxkkvxyr	搵	搵	oung213	xvgv446gdxt	oung213		245	6	"[{""expl"": ""浸，蘸。"", ""sent"": [""～醋食。"", ""～濫（濕）去。""]}]"	集韻圂韻烏困切：“說文：沒也”			2025-05-16 17:01:58	2025-05-16 17:01:58
x8ucfsm633h	x35fkwvsf5v	瘟戇氣起華光	瘟戇氣起華光	ung55 noung213 kei213 ki33 hua53 guong55	xamn7jrxdxx	ung21 nung53 kei213 ki21 ua55 uong55	x8xgx2afdrx	242	25	"[{""expl"": ""發牛脾氣，冒傻相。"", ""sent"": []}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xcd4ns28txx	xuszm3vxd4n	瘟戇	瘟戇	ung55 noung213	xjgc4kyxy7p	ung53 noung213	x5bpg9cectn	242	24	"[{""expl"": ""=〖{□,諵*}戇〗nang53 noung213 愚笨，遲鈍。"", ""sent"": [""伊儂{真,盡}～，共伊講{𣍐,儥}會意。""]}]"	戇，訓讀字。八音春字母日母：“愚人”	［對原書註音的註釋］原書“戇”單字音載爲日春上去(noung213)，疑有誤。［其他註釋］“戇”在《戚林八音》、《榕腔註音詞典》等文獻中皆記爲日春上去，但此音今永泰讀爲低春上去(doung213)，見諸城關、霞拔等地。日春上去的發音可能是由低春上去的發音在陽聲韻後類化而來。		2025-09-20 12:46:59	2025-05-16 17:01:57
x6yvsyswhag	xs44xnzv57t	文套	文套	ung53 too213	xtyrhs97gvf	ung21 noo213	xrt9q596yh8	242	27	"[{""expl"": ""表面的禮節，虛禮。"", ""sent"": [""伊厝（家）都是讀書儂，～{真,盡}{侈,価}（多）。""]}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xqb5vsqdt7y	xu3ry3gx9kh	文蛤	文蛤	ung53 gak24	xwm85pcgh2j	ung21 ngak24	xtzytpd79tw	242	28	"[{""expl"": ""歡體動物，殼略作三角形，表面多爲灰白或褐白相間的花紋，長約二三釐米，生活在沿海泥沙中，肉可食。"", ""sent"": []}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xr9z47tfa4h	xb7qyr8qqm7	耘田	耘塍	ung53 ceing53	x7htn56f8hz	ung33 ceing53	xj4qt8kykmx	243	2	"[{""expl"": ""以水灌田。農田犁好後灌入水，使之成爲可插秧的水田，這一農活叫耘{塍,田}。"", ""sent"": []}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
x2uc4424nbk	xbbe464vuhb	𤸫𩩍	𤸫𩩍	ung33 piang55	xh37s5yqkj8	ung21 piang55	xcnhfatwtde	243	3	"[{""expl"": ""=〖𤸫駝𩩍〗ung24 no55 wiang55 =〖彎𩩍〗uang55 piang55。"", ""sent"": []}, {""expl"": ""背彎曲，駝背。"", ""sent"": [""伊有仂囝～。""]}, {""expl"": ""指駝背的人。"", ""sent"": [""伊是～。""]}]"	𤸫，廣韻吻韻云粉切：“病也”			2025-05-16 17:01:57	2025-05-16 17:01:57
xxhzucbjwjg	xg28fn6ez7r	蕹菜	蕹菜	oung213 cai213	xxs8zxsmwwq	ung53 njai213	xvceeyfwh3n	243	5	"[{""expl"": ""一年生草本植物，莖蔓生，中空，葉卵圓形或心臟形，葉柄長，嫩莖葉是普通蔬菜，本地常見，有旱蕹、水蕹之分。"", ""sent"": []}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xwvy9hbc68a	xrgntqdyz96	問題	問題	oung242 de53	xskch7n95gx	ung55 ne53	xcvh7d5749u	243	6	"[{""expl"": ""要求回答或解釋的題目。"", ""sent"": [""有～着（要）問汝。""]}, {""expl"": ""需要研究討論並加以解決的矛盾、疑難。"", ""sent"": [""思想有～。"", ""～着（要）解決。""]}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
x68n3t3hzk7	xa3qs94dg9r	問親	問親	oung242 cing55	x7na7v5bkb3	ung55 cing55	x9t273gyyxa	243	7	"[{""expl"": ""舊俗結婚兩日後，女家派弟弟（無弟弟的可請別人代替）到男家看望新娘，打探婚後情況。"", ""sent"": []}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
x922d2y9fsf	xh6xknv5eq3	運氣好	運氣好	oung242 kei213 ho33	x3x7h582sm6	ung53 kei213 ho33	x6f56cfwby2	243	8	"[{""expl"": ""=〖運野好〗oung242 ia24 ho33 命運好，很幸運。"", ""sent"": []}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xrns8963fc9	xu5akh37cxe	運數	運數	oung242 sou213	xeqyqn4ua6a	ung53 sou213	x598y2ajdxd	243	9	"[{""expl"": ""運氣；天數。"", ""sent"": [""～{𣍐,儥}好。""]}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xpq5mssyyj9	x8s6g6pvwvp	中旬	中旬	dyng55 sung53	xc2rc9n2cfx	dyng55 nung53	xby5nj4cq9u	246	5	"[{""expl"": ""一個月的中間十天，即從十一日到二十日。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
x88dz6uc47u	x474qhpd6zt	中浣	中浣	dyng55 uang33	x7z74wjq8qp	dyng53 uang33	x9tr4ymhukk	246	6	"[{""expl"": ""中旬的別稱，多用於字畫的落款等較文雅的場合。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
x9hktfbbta3	xgukd9ggu2c	囤	囤	doung213	xmsbg6hmssu	doung213		244	5	"[{""expl"": ""貯藏糧食的器具。"", ""sent"": []}, {""expl"": ""量詞，用於以囤爲容器的。"", ""sent"": [""{一,蜀}～米。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
x5cyszq9htf	x75sbavyfcf	燉	炖	doung242	x5y4bsx7m8u	doung242		244	7	"[{""expl"": ""烹調方法，加水用文火久煮使爛熟（多用於肉類）。"", ""sent"": [""～羊肉。""]}, {""expl"": ""把東西盛在碗裏，再把碗放在水裏加熱。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xk84ajufhf4	x7zg334jj7j	縫	縫	poung213	xumju2zcun4	poung213		244	4	"[{""expl"": ""縫隙。"", ""sent"": [""牆𡅏有～。"", ""地兜（地上）有～～。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
x8wwpy57jxc	xgcp86ywnne	潤	潤	noung213	xd3ty4xvxab	noung213		244	9	"[{""expl"": ""潮濕。"", ""sent"": [""轉～（回潮）。"", ""{盪,逿}（下）雨天衣裳晾{𣍐,儥}焦（乾），會做～～{喏,着}。""]}]"	另見{ooyng242,eoyng242}			2025-05-16 17:01:58	2025-05-16 17:01:58
x3yfjkhnj2h	xcg4qj2tdw6	韌	韌	noung242	xk9s5esm8hy	noung242		244	10	"[{""expl"": ""柔軟而結實，不脆。"", ""sent"": [""牛筋野～。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xcrystgswxv	xgycswd3wdd	穩	穩	ung33	x9xfkzfzh9u	ung33		243	4	"[{""expl"": ""穩重，穩妥。"", ""sent"": [""儂做{真,盡}～。"", ""包（保證）汝～～成。""]}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xbmn46svr6e	xvrybtmd643	文	文	ung53	xnpcpekztwd	ung53		242	26	"[{""expl"": ""文雅。"", ""sent"": [""～仂囝，伓通{許麼,許滿}粗頑（不要那麼魯莽）。""]}, {""expl"": ""量詞，用於舊時的銅錢。"", ""sent"": [""十～錢。""]}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xkt5puu4acb	xwtvbk9agjn	炆	炆	ung53	x7hej9aqzj6	ung53		243	1	"[{""expl"": ""稍微加熱。"", ""sent"": [""△鼎邊糊（一種食物）{一,蜀}～就熟。""]}, {""expl"": ""稍作停留。"", ""sent"": [""我去單位{一,蜀}～下就轉（回來）。""]}]"				2025-05-16 17:01:57	2025-05-16 17:01:57
xkhbhgtm2vt	xtysx95kh4a	頓	頓	doung213	xee937s5ka5	doung213		244	6	"[{""expl"": ""稍停。"", ""sent"": [""耽～{一,蜀}刻。"", ""唱{到,遘}{只,這}裏（這兒）～{一,蜀}下{再,介}唱。""]}, {""expl"": ""（頭）叩地。"", ""sent"": [""～首拜。""]}]"	另見doung213			2025-05-16 17:01:58	2025-05-16 17:01:58
xvuht7nhvk9	xekj574hndd	腯	腯	toung242	xx9msqev97m	toung242		244	8	"[{""expl"": ""粗壯的，胖乎乎的。"", ""sent"": [""矮八～（矮胖）。"", ""肥～。"", ""儂生（人長得）～～{喏,着}。""]}]"	集韻恨韻徒困切：“牲充也”			2025-05-16 17:01:58	2025-05-16 17:01:58
xkkcz9kwyuw	xzaba76mqmy	笨	笨	boung242	xt3kp5e8aex	boung242		244	3	"[{""expl"": ""遲鈍，愚笨。"", ""sent"": [""動作只{這麼,這滿}～。"", ""病～（步履遲緩）。"", ""行路～～{喏,着}。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xhzuhzhn4mj	xq78xnckfmg	中堂	中堂	dyng55 doung53	x3zmpr2eebx	dyng55 noung53	xy4e2ah7t2h	246	7	"[{""expl"": ""懸掛在客廳正中的尺寸較大的字畫。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xsagkdn2nf8	xyc45xhdfsw	中伏	中伏	dyng55 huk5	x3jp2ftf4by	dyng55 huk5	x5t25b7cdwz	246	8	"[{""expl"": ""夏至後的第四個庚日，是三伏的第二伏。"", ""sent"": []}, {""expl"": ""通常也指從夏至後第四個庚日起到立秋後第一個庚日前一天的一段時間。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xq863xvqxcc	x3uzje7xqfm	中藥	中藥	dyng55 yoh5	xvxdqrm8qff	dyng55 ngyoh5	x3bgmsghwat	246	9	"[{""expl"": ""中醫所用的藥物。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xsj6evrxutm	xb5dxwm7tyt	忠厚	忠厚	dyng55 hau242	x8xpydrcj4x	dyng53 ngau242	x9k86x7spac	246	10	"[{""expl"": ""忠實厚道。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xn367etgv85	xa3rdf3yumj	忠厚儂	忠厚儂	dyng55 hau242 neoyng53	xprv8mm9m2h	dyng21 ngau55 neoyng53	x4jk8j6tchr	246	11	"[{""expl"": ""老實忠厚的人。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xgbaveawrn3	xuskfgfgu4s	重新	重新	dyng53 sing55	xqjzj2s5bp2	dyng55 sing55	xk8s6y2ucxe	246	12	"[{""expl"": ""副詞，表示從頭另行開始（變更方式、內容）。"", ""sent"": [""～做儂。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xtzhd73n9uy	xbz7cvuvnvf	中意	中意	deoyng213 ei213	xyrjy9xchae	dyng53 ngei213	xdyy8z4qfw7	246	13	"[{""expl"": ""合意；滿意。"", ""sent"": [""{這,者*}布我{𣍐,儥}～。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xpqut5539bc	xxmnqjfknw6	中使	中使	deoyng213 sai33	xa5t2ctj55v	dyng53 sai33	xqxcxfx2856	246	14	"[{""expl"": ""中用；有用。"", ""sent"": [""鑞做槍頭{𣍐,儥}～。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
x7bsmydvxec	x98bqzgvaku	中風	中風	deoyng213 hung55	x9c86m949pk	dyng55 ngung55	xsx5kapb3ng	246	15	"[{""expl"": ""患中風病。"", ""sent"": []}, {""expl"": ""病，多由腦血管栓塞或發生血栓、腦溢血等引起。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xtkj6yug79d	x8cyh4akx8n	重要	重要	deoyng242 iu213	xqa267wbs9j	dyng53 iu213	xmfupy2dv9v	246	16	"[{""expl"": ""具有重大的意義、作用和影響的。"", ""sent"": [""{這,者*}問題野～。""]}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xmnxuddv473	x62sdn5ycg5	重牙齒	重牙	tyng53 ngai33	x74qxwbu7xk	tyng33 ngai33	xutetwm2774	246	18	"[{""expl"": ""乳牙尚未脫落，恒牙已長出來，乳牙恒牙相叠在一起。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
x4mmmd7dkyw	x48tud568dz	重陽	重陽	tyng53 yong53	x3sgmtxvstt	tyng33 ngyong53	x8ug84y6k6u	246	19	"[{""expl"": ""傳統節日，在農曆九月初九。這一天有登高的風俗。"", ""sent"": []}]"				2025-05-16 17:01:58	2025-05-16 17:01:58
xbstyh5dpf8	xfuatnj67gg	龍頭白	龍頭白	lyng53 tau53 bah5	xyvfxb33r5g	lyng33 nau33 wah5	xhuu5jqhjkq	246	22	"[{""expl"": ""未經漂白的白棉布的顏色。"", ""sent"": []}, {""expl"": ""未漂白或染過色的棉布。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xnr3mnxcjup	x6rgenuxshq	龍燈	龍燈	lyng53 ding55	xv872h9rs8d	lyng55 ning55	x4xnd4ey6mg	246	23	"[{""expl"": ""民間舞蹈用具，用布或紙做成的龍形的燈，燈架由許多環節構成，每節下面有一根棍子。表演時每人拿着一節，眾人同時舞動，用鑼鼓配合。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xjdtra27qvr	xxku2227hfm	龍纏柱	龍纏柱	lyng53 dieng53 tiu242	xrtqd5ztkzg	lyng21 nieng21 tiu242	xk58jmk2bbh	247	1	"[{""expl"": ""（事情）搞糟了，異常混亂，不易收拾。"", ""sent"": [""仱哩（現在呢），{事計,事際}～了，故有{什,世}乇辦法無？。""]}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
x4mxe9kev57	xnhtneg45ya	龍王	龍王	lyng53 uong53	xd64sp7djb4	lyng33 nguong53	xzbrtevb24q	247	2	"[{""expl"": ""=〖海龍王〗hai21 lyng33 nguong53 神話傳說中住在水裏統領水族的王，掌管興雲降雨，舊時迷信的人向他求雨。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xpd5gcsh49y	xdg4hmkreug	龍王廟	龍王廟	lyng53 uong53 miu242	x3uh3rc6nny	lyng21 nguong21 miu242	xfuhumf4e5g	247	3	"[{""expl"": ""供奉龍王的廟宇。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xcpypx26wz6	xa5sq2j2u8n	龍捲風	龍捲風	lyng53 guong33 hung55	xcmx48eexgc	lyng21 uong21 ung55	xmc9v55cr58	247	4	"[{""expl"": ""風力極强而範圍不大的旋風，形狀像一個大漏斗，風速往往達到每秒一百多米，破壞力非常大。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xy4ubb9jp4r	xcc6rmsf89x	龍骨	龍骨	lyng53 goouk24	x6j8c7m7vbx	lyng21 ngoouk24	xf22vczytuz	247	5	"[{""expl"": ""作爲食物的豬、牛、羊的脊椎骨。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
x6g29ctd99y	xna9vmvn48p	舂臼柄	舂臼柄	zyng55 kou242 bang213	xwzxu4y3c9m	zyng21 ngu53 bang213	x5y4x777kgf	247	8	"[{""expl"": ""=〖舂臼槌〗zyng55 ngu55 tui53 一頭粗一頭細的圓木棒，用來在臼裏搗東西。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
x64xzq5ceps	xddts3u7bgu	舂臼	舂臼	zyng55 kou242	x8ck42t2n9b	zyng53 kou242	xv6w7kw95uy	247	9	"[{""expl"": ""碓，舂米用具，用柱子架起一根木{杠,槓}，{杠,槓}的一端裝一塊圓形的石頭，用腳連續踏另一端，石頭就連續起落，去掉下面石臼中的糙米的皮。簡單的碓只是一個石臼，用杵搗米。"", ""sent"": []}, {""expl"": ""搗蒜、研藥末等用的小石臼或乳鉢，中部凹下，形狀略像碗。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xbume28qemf	xn6m9cxm8zx	恭	恭	gyng55	xfbj8kxa2ds	gyng55		249	8	"[{""expl"": ""恭敬。"", ""sent"": [""～喜。"", ""～求墨寶。""]}]"				2025-05-16 17:02:00	2025-05-16 17:02:00
x57z3pnjm78	x56qemgzsvc	躬	躬	gyng55	xuavwkmcb46	gyng55		249	9	"[{""expl"": ""彎下（身子）。"", ""sent"": [""～腰。""]}]"				2025-05-16 17:02:00	2025-05-16 17:02:00
xfjfeykf3wk	xnvu57tzmw6	重	重	tyng53	xx3cvzv9272	tyng53		246	17	"[{""expl"": ""重複。"", ""sent"": [""～婚。"", ""～{牙,牙齒}。""]}, {""expl"": ""層。"", ""sent"": [""～布。"", ""△光棍（騙子）{一,蜀}～膜，戳破澤澤落（往下滴水）。""]}]"	另見dooyng242			2025-05-16 17:01:58	2025-05-16 17:01:58
x8rd6bd9h5m	xucvfes9fkr	舂	舂	zyng55	xtve75rxmh4	zyng55		247	7	"[{""expl"": ""把東西放在石臼或乳鉢裏搗去皮殼或搗碎。"", ""sent"": [""～米。"", ""～粞（米粉）。""]}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xq28v6cn48c	xrj3ra5hymf	摏	摏	zyng55	x4sgnpekdd3	zyng55		247	10	"[{""expl"": ""用拳頭用力打。"", ""sent"": [""拳頭母（拳頭）～儂𩩍𡅏（背上）。""]}]"	廣韻鐘韻書容切：“撞也”			2025-05-16 17:01:59	2025-05-16 17:01:59
xvwyarp5xsw	xqhkyabev8t	盅	盅	zyng55	x4j8s72chvh	zyng55		247	6	"[{""expl"": ""飲酒或喝茶用的沒有欛兒的小杯子。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
x6p5xaugzh2	x59tx55wwbx	濃	濃	nyng53	x3qghqp8gts	nyng53		246	20	"[{""expl"": ""液體或氣體中所含的某種成分多。"", ""sent"": [""酒{真,盡}～。"", ""～～其湯。"", ""～～油。""]}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xc5eqfc38px	xsacrxjbn4d	鍾馗	鍾馗	zyng55 gi53	xddtqzkax3z	zyng55 gi53	xuymdp9fmcm	247	11	"[{""expl"": ""傳說中能打鬼的神，舊時民間常掛鍾馗的像，以祈驅除邪祟。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
x5r5b4tw69j	xmrgbbs4xjd	從嫁	從嫁	zyng53 ga213	x2mt85wjw5s	zyng21 nga213	xjny6w2pxku	247	15	"[{""expl"": ""⇨〖伴從嫁〗puang21 zyng53 nga213。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xs7qw2uhys6	xjpvsqthr8v	從嫁辦	從嫁辦	zyng53 ga213 baing242	xf6tq6y2uxq	zyng21 nga53 baing242	xje7rjhtqyy	247	16	"[{""expl"": ""舊時指出嫁時有隨嫁的丫頭的出嫁形式。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xspw66yvmwe	xzysbbf2u27	衆牲	眾牲	zeoyng213 sang55	xusauntbwsq	zyng55 nang55	xcmuyn8uzps	247	19	"[{""expl"": ""泛指禽畜等動物。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xmxr7xacetn	xvaun9utj2n	種珠	種珠	zeoyng213 zuo55	xtuf8zhwd6z	zyng55 njuo55	xz68pse2ta7	247	20	"[{""expl"": ""種牛痘。"", ""sent"": []}]"	郊區說法			2025-05-16 17:01:59	2025-05-16 17:01:59
x2cb9dxubn4	x6phsvs56m3	種痘	種痘	zeoyng213 dau242	x4hwbyavj3k	zyng53 nau242	xg29dkyhkzq	247	21	"[{""expl"": ""種牛痘。把痘苗接種在人體上，使人體對天花產生自動免疫作用，所用痘苗采自於患牛痘病的牛體，經醫學培養而成。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xm3q496tdrb	xbz2ha8r47f	種洋痘	種洋痘	zeoyng213 yong53 dau242	xnwdzeuf79w	zyng53 yong21 nau242	xvm7sdkhc3t	247	22	"[{""expl"": ""“種痘”出現之前，從患天花病的病兒身上取出痘泡中的少量漿液，接種到健康兒童身上，使人體對天花產生自動免疫作用，就叫種洋痘。"", ""sent"": []}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xdkadqaww32	xxj9zkvke5r	充骹	充骹	cyng55 ka55	xsry8ndbu4z	cyng55 ka55	xqjc9rujtm6	248	2	"[{""expl"": ""（鞋襪）穿着合腳。"", ""sent"": [""{這,者*}鞋正正好～，野好頌*（穿）。""]}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xjjdrdymyan	x3mqc3jzg8g	充身	充身	cyng55 sing55	x75r2vbra6j	cyng55 ning55	x759gq7f66z	248	3	"[{""expl"": ""衣物穿着合身得體。"", ""sent"": [""{這,者*}衣裳頌*（穿）身𡅏上野～。""]}]"				2025-05-16 17:01:59	2025-05-16 17:01:59
xpqyhvnundc	x45f6gmm3rr	筋路	筋路	gyng55 duo242	xj4hgv3wdm9	gyng53 nuo242	xxr5e7hxukp	249	11	"[{""expl"": ""經絡，指人體內氣血運行通路的主幹和分支。"", ""sent"": []}]"				2025-05-16 17:02:00	2025-05-16 17:02:00
x5jg5eh4wmd	xp7r7ngss7z	筋韌	筋韌	gyng55 noung242	xe6v4x9z7cs	gyng53 noung242	x7tdd2sb3kg	249	12	"[{""expl"": ""有韌性，不易折斷。"", ""sent"": [""我愛食（吃）～其乇（東西）。"", ""牛蹄筋無煮{漠*,瘼}（爛），筋筋韌其咬{𣍐,儥}來（咬不動）。""]}]"				2025-05-16 17:02:00	2025-05-16 17:02:00
x2htbksabpc	xz3erbpqje9	窮儂	窮儂	gyng53 neoyng53	xuqy3959pdh	gyng33 neoyng53	xd9kc6t6rh3	249	15	"[{""expl"": ""窮苦的人。"", ""sent"": [""△～無病就是富。""]}]"				2025-05-16 17:02:00	2025-05-16 17:02:00
x64ruabwqq4	xus57uv4pzh	共總	共總	geoyng242 zung33	xcn575qdf23	gyng53 njung33	x3nm5t68mpp	249	17	"[{""expl"": ""一共，總計。"", ""sent"": [""～若夥（多少）錢？。"", ""儂～有去八十幾隻。""]}]"				2025-05-16 17:02:00	2025-05-16 17:02:00
xmsc3tr4nhw	xrs3vh4ypjv	絨布	絨布	yng53 buo213	x9gsep7umm5	yng21 muo213	xe9awdnh8j9	250	17	"[{""expl"": ""有絨毛的布，柔軟而保暖。"", ""sent"": []}]"				2025-05-16 17:02:01	2025-05-16 17:02:01
x6ctb3a7arf	xckfwg68srj	環環餅	環環餅	kuang53 kuang53 biang33	xwv8nryewcw	kuang33 nguang33 miang33	xncsp5dhjvd	290	7	"[{""expl"": ""一種圓環形的麵餅，表面有脂麻。"", ""sent"": []}]"				2025-05-16 17:02:25	2025-05-16 17:02:25
xpzwbn78sqr	xtrz28k3m5h	千一零蜀	千一零蜀	cieng55 eik24 ling53 suoh5	xx2vss9ah88	cieng53 eik24 ling55 suoh5	x6y2r2yhfzk	304	1	"[{""expl"": ""數目，一千一百零一。"", ""sent"": []}]"				2025-05-16 17:02:34	2025-05-16 17:02:34
xr6fnxpgprs	xkkcq9vyqp7	千頁糕	千頁糕	cieng55 hiek5 go55	xhcu3dgdfyr	cieng33 ngiek5 go55	xyygr9mn2av	304	2	"[{""expl"": ""用麵粉蒸成的甜糕，有若干層，每層中夾有肉、果仁等。"", ""sent"": []}]"				2025-05-16 17:02:34	2025-05-16 17:02:34
